"","ensembl_gene_id","external_gene_name","description"
"1562","ENSG00000138448","ITGAV","integrin subunit alpha V [Source:HGNC Symbol;Acc:HGNC:6150]"
"1563","ENSG00000062716","VMP1","vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]"
"1564","ENSG00000149923","PPP4C","protein phosphatase 4 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9319]"
"1565","ENSG00000145819","ARHGAP26","Rho GTPase activating protein 26 [Source:HGNC Symbol;Acc:HGNC:17073]"
"1566","ENSG00000134339","SAA2","serum amyloid A2 [Source:HGNC Symbol;Acc:HGNC:10514]"
"1567","ENSG00000186973","FAM183A","family with sequence similarity 183 member A [Source:HGNC Symbol;Acc:HGNC:34347]"
"1568","ENSG00000047936","ROS1","ROS proto-oncogene 1, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10261]"
"1569","ENSG00000138795","LEF1","lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]"
"1570","ENSG00000197935","ZNF311","zinc finger protein 311 [Source:HGNC Symbol;Acc:HGNC:13847]"
"1571","ENSG00000102882","MAPK3","mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]"
"1572","ENSG00000197385","ZNF860","zinc finger protein 860 [Source:HGNC Symbol;Acc:HGNC:34513]"
"1573","ENSG00000121594","CD80","CD80 molecule [Source:HGNC Symbol;Acc:HGNC:1700]"
"1574","ENSG00000138696","BMPR1B","bone morphogenetic protein receptor type 1B [Source:HGNC Symbol;Acc:HGNC:1077]"
"1575","ENSG00000156515","HK1","hexokinase 1 [Source:HGNC Symbol;Acc:HGNC:4922]"
"1576","ENSG00000106683","LIMK1","LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613]"
"1577","ENSG00000135446","CDK4","cyclin dependent kinase 4 [Source:HGNC Symbol;Acc:HGNC:1773]"
"1578","ENSG00000092853","CLSPN","claspin [Source:HGNC Symbol;Acc:HGNC:19715]"
"1579","ENSG00000104047","DTWD1","DTW domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30926]"
"1580","ENSG00000185745","IFIT1","interferon induced protein with tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:5407]"
"1581","ENSG00000111012","CYP27B1","cytochrome P450 family 27 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2606]"
"1582","ENSG00000168209","DDIT4","DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]"
"1583","ENSG00000035664","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]"
"1584","ENSG00000136738","STAM","signal transducing adaptor molecule [Source:HGNC Symbol;Acc:HGNC:11357]"
"1585","ENSG00000189283","FHIT","fragile histidine triad diadenosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:3701]"
"1586","ENSG00000120254","MTHFD1L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]"
"1587","ENSG00000012124","CD22","CD22 molecule [Source:HGNC Symbol;Acc:HGNC:1643]"
"1588","ENSG00000085563","ABCB1","ATP binding cassette subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:40]"
"1589","ENSG00000153551","CMTM7","CKLF like MARVEL transmembrane domain containing 7 [Source:HGNC Symbol;Acc:HGNC:19178]"
"1590","ENSG00000066056","TIE1","tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]"
"1591","ENSG00000107625","DDX50","DExD-box helicase 50 [Source:HGNC Symbol;Acc:HGNC:17906]"
"1592","ENSG00000147573","TRIM55","tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]"
"1593","ENSG00000037280","FLT4","fms related receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3767]"
"1594","ENSG00000129991","TNNI3","troponin I3, cardiac type [Source:HGNC Symbol;Acc:HGNC:11947]"
"1595","ENSG00000137203","TFAP2A","transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]"
"1596","ENSG00000196262","PPIA","peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]"
"1597","ENSG00000183813","CCR4","C-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:1605]"
"1598","ENSG00000107736","CDH23","cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]"
"1599","ENSG00000087157","PGS1","phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]"
"1600","ENSG00000136279","DBNL","drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]"
"1601","ENSG00000185565","LSAMP","limbic system associated membrane protein [Source:HGNC Symbol;Acc:HGNC:6705]"
"1602","ENSG00000113578","FGF1","fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665]"
"1603","ENSG00000138376","BARD1","BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]"
"1604","ENSG00000175899","A2M","alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]"
"1605","ENSG00000159459","UBR1","ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]"
"1606","ENSG00000153896","ZNF599","zinc finger protein 599 [Source:HGNC Symbol;Acc:HGNC:26408]"
"1607","ENSG00000080031","PTPRH","protein tyrosine phosphatase receptor type H [Source:HGNC Symbol;Acc:HGNC:9672]"
"1608","ENSG00000017427","IGF1","insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]"
"1609","ENSG00000175482","POLD4","DNA polymerase delta 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:14106]"
"1610","ENSG00000112062","MAPK14","mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]"
"1611","ENSG00000172531","PPP1CA","protein phosphatase 1 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9281]"
"1612","ENSG00000117859","OSBPL9","oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]"
"1613","ENSG00000146535","GNA12","G protein subunit alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380]"
"1614","ENSG00000145287","PLAC8","placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]"
"1615","ENSG00000159224","GIP","gastric inhibitory polypeptide [Source:HGNC Symbol;Acc:HGNC:4270]"
"1616","ENSG00000175634","RPS6KB2","ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]"
"1617","ENSG00000156711","MAPK13","mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]"
"1618","ENSG00000138185","ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]"
"1619","ENSG00000089280","FUS","FUS RNA binding protein [Source:HGNC Symbol;Acc:HGNC:4010]"
"1620","ENSG00000090612","ZNF268","zinc finger protein 268 [Source:HGNC Symbol;Acc:HGNC:13061]"
"1621","ENSG00000197841","ZNF181","zinc finger protein 181 [Source:HGNC Symbol;Acc:HGNC:12971]"
"1622","ENSG00000010030","ETV7","ETS variant transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:18160]"
"1623","ENSG00000119138","KLF9","Kruppel like factor 9 [Source:HGNC Symbol;Acc:HGNC:1123]"
"1624","ENSG00000127334","DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:3093]"
"1625","ENSG00000106665","CLIP2","CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]"
"1626","ENSG00000104093","DMXL2","Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]"
"1627","ENSG00000166402","TUB","TUB bipartite transcription factor [Source:HGNC Symbol;Acc:HGNC:12406]"
"1628","ENSG00000107263","RAPGEF1","Rap guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:4568]"
"1629","ENSG00000107798","LIPA","lipase A, lysosomal acid type [Source:HGNC Symbol;Acc:HGNC:6617]"
"1630","ENSG00000113580","NR3C1","nuclear receptor subfamily 3 group C member 1 [Source:HGNC Symbol;Acc:HGNC:7978]"
"1631","ENSG00000137200","CMTR1","cap methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21077]"
"1632","ENSG00000075884","ARHGAP15","Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]"
"1633","ENSG00000137033","IL33","interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]"
"1634","ENSG00000128052","KDR","kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]"
"1635","ENSG00000119917","IFIT3","interferon induced protein with tetratricopeptide repeats 3 [Source:HGNC Symbol;Acc:HGNC:5411]"
"1636","ENSG00000148660","CAMK2G","calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
"1637","ENSG00000111206","FOXM1","forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818]"
"1638","ENSG00000162599","NFIA","nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]"
"1639","ENSG00000144824","PHLDB2","pleckstrin homology like domain family B member 2 [Source:HGNC Symbol;Acc:HGNC:29573]"
"1640","ENSG00000237541","HLA-DQA2","major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]"
"1641","ENSG00000241106","HLA-DOB","major histocompatibility complex, class II, DO beta [Source:HGNC Symbol;Acc:HGNC:4937]"
"1642","ENSG00000162551","ALPL","alkaline phosphatase, biomineralization associated [Source:HGNC Symbol;Acc:HGNC:438]"
"1643","ENSG00000240065","PSMB9","proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]"
"1644","ENSG00000113594","LIFR","LIF receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6597]"
"1645","ENSG00000083290","ULK2","unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]"
"1646","ENSG00000106299","WASL","WASP like actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12735]"
"1647","ENSG00000198964","SGMS1","sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]"
"1648","ENSG00000110321","EIF4G2","eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]"
"1649","ENSG00000205268","PDE7A","phosphodiesterase 7A [Source:HGNC Symbol;Acc:HGNC:8791]"
"1650","ENSG00000145715","RASA1","RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871]"
"1651","ENSG00000105221","AKT2","AKT serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:392]"
"1652","ENSG00000150347","ARID5B","AT-rich interaction domain 5B [Source:HGNC Symbol;Acc:HGNC:17362]"
"1653","ENSG00000172354","GNB2","G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]"
"1654","ENSG00000135541","AHI1","Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]"
"1655","ENSG00000198815","FOXJ3","forkhead box J3 [Source:HGNC Symbol;Acc:HGNC:29178]"
"1656","ENSG00000118007","STAG1","stromal antigen 1 [Source:HGNC Symbol;Acc:HGNC:11354]"
"1657","ENSG00000130427","EPO","erythropoietin [Source:HGNC Symbol;Acc:HGNC:3415]"
"1658","ENSG00000104320","NBN","nibrin [Source:HGNC Symbol;Acc:HGNC:7652]"
"1659","ENSG00000002330","BAD","BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]"
"1660","ENSG00000138794","CASP6","caspase 6 [Source:HGNC Symbol;Acc:HGNC:1507]"
"1661","ENSG00000196411","EPHB4","EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]"
"1662","ENSG00000129226","CD68","CD68 molecule [Source:HGNC Symbol;Acc:HGNC:1693]"
"1663","ENSG00000117984","CTSD","cathepsin D [Source:HGNC Symbol;Acc:HGNC:2529]"
"1664","ENSG00000170365","SMAD1","SMAD family member 1 [Source:HGNC Symbol;Acc:HGNC:6767]"
"1665","ENSG00000123080","CDKN2C","cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]"
"1666","ENSG00000033800","PIAS1","protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]"
"1667","ENSG00000087077","TRIP6","thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:HGNC:12311]"
"1668","ENSG00000130669","PAK4","p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]"
"1669","ENSG00000174516","PELI3","pellino E3 ubiquitin protein ligase family member 3 [Source:HGNC Symbol;Acc:HGNC:30010]"
"1670","ENSG00000188352","FOCAD","focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]"
"1671","ENSG00000175792","RUVBL1","RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]"
"1672","ENSG00000115221","ITGB6","integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161]"
"1673","ENSG00000128016","ZFP36","ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]"
"1674","ENSG00000136238","RAC1","Rac family small GTPase 1 [Source:HGNC Symbol;Acc:HGNC:9801]"
"1675","ENSG00000100453","GZMB","granzyme B [Source:HGNC Symbol;Acc:HGNC:4709]"
"1676","ENSG00000171855","IFNB1","interferon beta 1 [Source:HGNC Symbol;Acc:HGNC:5434]"
"1677","ENSG00000157350","ST3GAL2","ST3 beta-galactoside alpha-2,3-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10863]"
"1678","ENSG00000054654","SYNE2","spectrin repeat containing nuclear envelope protein 2 [Source:HGNC Symbol;Acc:HGNC:17084]"
"1679","ENSG00000066336","SPI1","Spi-1 proto-oncogene [Source:HGNC Symbol;Acc:HGNC:11241]"
"1680","ENSG00000080298","RFX3","regulatory factor X3 [Source:HGNC Symbol;Acc:HGNC:9984]"
"1681","ENSG00000151247","EIF4E","eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]"
"1682","ENSG00000031081","ARHGAP31","Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]"
"1683","ENSG00000002549","LAP3","leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]"
"1684","ENSG00000115183","TANC1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29364]"
"1685","ENSG00000109072","VTN","vitronectin [Source:HGNC Symbol;Acc:HGNC:12724]"
"1686","ENSG00000115107","STEAP3","STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]"
"1687","ENSG00000173193","PARP14","poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]"
"1688","ENSG00000225830","ERCC6","ERCC excision repair 6, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:3438]"
"1689","ENSG00000169131","ZNF354A","zinc finger protein 354A [Source:HGNC Symbol;Acc:HGNC:11628]"
"1690","ENSG00000111199","TRPV4","transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]"
"1691","ENSG00000070748","CHAT","choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912]"
"1692","ENSG00000087206","UIMC1","ubiquitin interaction motif containing 1 [Source:HGNC Symbol;Acc:HGNC:30298]"
"1693","ENSG00000234745","HLA-B","major histocompatibility complex, class I, B [Source:HGNC Symbol;Acc:HGNC:4932]"
"1694","ENSG00000128604","IRF5","interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]"
"1695","ENSG00000120725","SIL1","SIL1 nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:24624]"
"1696","ENSG00000162607","USP1","ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]"
"1697","ENSG00000115145","STAM2","signal transducing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:11358]"
"1698","ENSG00000128602","SMO","smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]"
"1699","ENSG00000106571","GLI3","GLI family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:4319]"
"1700","ENSG00000136848","DAB2IP","DAB2 interacting protein [Source:HGNC Symbol;Acc:HGNC:17294]"
"1701","ENSG00000118762","PKD2","polycystin 2, transient receptor potential cation channel [Source:HGNC Symbol;Acc:HGNC:9009]"
"1702","ENSG00000172380","GNG12","G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]"
"1703","ENSG00000185880","TRIM69","tripartite motif containing 69 [Source:HGNC Symbol;Acc:HGNC:17857]"
"1704","ENSG00000079246","XRCC5","X-ray repair cross complementing 5 [Source:HGNC Symbol;Acc:HGNC:12833]"
"1705","ENSG00000158966","CACHD1","cache domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29314]"
"1706","ENSG00000185122","HSF1","heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]"
"1707","ENSG00000136267","DGKB","diacylglycerol kinase beta [Source:HGNC Symbol;Acc:HGNC:2850]"
"1708","ENSG00000132383","RPA1","replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]"
"1709","ENSG00000011465","DCN","decorin [Source:HGNC Symbol;Acc:HGNC:2705]"
"1710","ENSG00000004866","ST7","suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]"
"1711","ENSG00000125703","ATG4C","autophagy related 4C cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16040]"
"1712","ENSG00000125398","SOX9","SRY-box transcription factor 9 [Source:HGNC Symbol;Acc:HGNC:11204]"
"1713","ENSG00000170855","TRIAP1","TP53 regulated inhibitor of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:26937]"
"1714","ENSG00000072736","NFATC3","nuclear factor of activated T cells 3 [Source:HGNC Symbol;Acc:HGNC:7777]"
"1715","ENSG00000133794","ARNTL","aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]"
"1716","ENSG00000157823","AP3S2","adaptor related protein complex 3 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:571]"
"1717","ENSG00000158092","NCK1","NCK adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:7664]"
"1718","ENSG00000167550","RHEBL1","RHEB like 1 [Source:HGNC Symbol;Acc:HGNC:21166]"
"1719","ENSG00000204301","NOTCH4","notch receptor 4 [Source:HGNC Symbol;Acc:HGNC:7884]"
"1720","ENSG00000182718","ANXA2","annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]"
"1721","ENSG00000065413","ANKRD44","ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]"
"1722","ENSG00000015133","CCDC88C","coiled-coil domain containing 88C [Source:HGNC Symbol;Acc:HGNC:19967]"
"1723","ENSG00000113328","CCNG1","cyclin G1 [Source:HGNC Symbol;Acc:HGNC:1592]"
"1724","ENSG00000162999","DUSP19","dual specificity phosphatase 19 [Source:HGNC Symbol;Acc:HGNC:18894]"
"1725","ENSG00000107831","FGF8","fibroblast growth factor 8 [Source:HGNC Symbol;Acc:HGNC:3686]"
"1726","ENSG00000130147","SH3BP4","SH3 domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:10826]"
"1727","ENSG00000204287","HLA-DRA","major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]"
"1728","ENSG00000196230","TUBB","tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]"
"1729","ENSG00000114115","RBP1","retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]"
"1730","ENSG00000010610","CD4","CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]"
"1731","ENSG00000116717","GADD45A","growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]"
"1732","ENSG00000173480","ZNF417","zinc finger protein 417 [Source:HGNC Symbol;Acc:HGNC:20646]"
"1733","ENSG00000121858","TNFSF10","TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]"
"1734","ENSG00000137331","IER3","immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]"
"1735","ENSG00000104419","NDRG1","N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]"
"1736","ENSG00000137266","SLC22A23","solute carrier family 22 member 23 [Source:HGNC Symbol;Acc:HGNC:21106]"
"1737","ENSG00000063660","GPC1","glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]"
"1738","ENSG00000111664","GNB3","G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]"
"1739","ENSG00000113742","CPEB4","cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]"
"1740","ENSG00000103056","SMPD3","sphingomyelin phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:14240]"
"1741","ENSG00000198586","TLK1","tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]"
"1742","ENSG00000149294","NCAM1","neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]"
"1743","ENSG00000122420","PTGFR","prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]"
"1744","ENSG00000070614","NDST1","N-deacetylase and N-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:7680]"
"1745","ENSG00000184985","SORCS2","sortilin related VPS10 domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:16698]"
"1746","ENSG00000118263","KLF7","Kruppel like factor 7 [Source:HGNC Symbol;Acc:HGNC:6350]"
"1747","ENSG00000075420","FNDC3B","fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670]"
"1748","ENSG00000169896","ITGAM","integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]"
"1749","ENSG00000161011","SQSTM1","sequestosome 1 [Source:HGNC Symbol;Acc:HGNC:11280]"
"1750","ENSG00000173511","VEGFB","vascular endothelial growth factor B [Source:HGNC Symbol;Acc:HGNC:12681]"
"1751","ENSG00000111679","PTPN6","protein tyrosine phosphatase non-receptor type 6 [Source:HGNC Symbol;Acc:HGNC:9658]"
"1752","ENSG00000259207","ITGB3","integrin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6156]"
"1753","ENSG00000112697","TMEM30A","transmembrane protein 30A [Source:HGNC Symbol;Acc:HGNC:16667]"
"1754","ENSG00000152377","SPOCK1","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:11251]"
"1755","ENSG00000140678","ITGAX","integrin subunit alpha X [Source:HGNC Symbol;Acc:HGNC:6152]"
"1756","ENSG00000113520","IL4","interleukin 4 [Source:HGNC Symbol;Acc:HGNC:6014]"
"1757","ENSG00000172977","KAT5","lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]"
"1758","ENSG00000155511","GRIA1","glutamate ionotropic receptor AMPA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4571]"
"1759","ENSG00000104447","TRPS1","transcriptional repressor GATA binding 1 [Source:HGNC Symbol;Acc:HGNC:12340]"
"1760","ENSG00000186020","ZNF529","zinc finger protein 529 [Source:HGNC Symbol;Acc:HGNC:29328]"
"1761","ENSG00000130164","LDLR","low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:6547]"
"1762","ENSG00000147862","NFIB","nuclear factor I B [Source:HGNC Symbol;Acc:HGNC:7785]"
"1763","ENSG00000068079","IFI35","interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]"
"1764","ENSG00000140682","TGFB1I1","transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]"
"1765","ENSG00000081041","CXCL2","C-X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:4603]"
"1766","ENSG00000120910","PPP3CC","protein phosphatase 3 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9316]"
"1767","ENSG00000197142","ACSL5","acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]"
